session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,has_rated
session_093735,user_02492,movie_0787,2025-05-09,Tablet,52.1,49.8,paused,HD,Canada,False,0
session_093736,user_01628,movie_0138,2025-11-23,Laptop,94.6,49.8,paused,HD,Canada,False,0
session_093738,user_00732,movie_0206,2025-04-18,Mobile,59.2,11.3,paused,SD,USA,False,0
session_093739,user_01911,movie_0564,2025-05-02,Mobile,71.2,38.8,started,HD,USA,False,0
session_093740,user_02565,movie_0448,2024-02-28,Mobile,74.1,29.3,started,SD,USA,False,1
session_093744,user_09387,movie_0098,2025-06-22,Desktop,51.2,75.6,stopped,4K,USA,False,0
session_093745,user_04293,movie_0144,2024-03-05,Desktop,524.0,50.1,paused,Ultra HD,USA,False,0
session_093746,user_06984,movie_0960,2025-02-21,Desktop,22.8,56.0,paused,HD,USA,True,0
session_093747,user_09944,movie_0717,2025-06-03,Mobile,34.8,30.3,started,4K,Canada,False,0
session_093750,user_00134,movie_0423,2024-08-31,Desktop,40.9,63.7,paused,4K,USA,False,1
session_093751,user_06469,movie_0929,2024-04-17,Tablet,18.1,27.3,completed,SD,USA,False,0
session_093752,user_02933,movie_0737,2024-09-27,Tablet,26.1,37.8,started,Ultra HD,USA,False,0
session_093753,user_03292,movie_0516,2024-09-18,Tablet,64.0,63.6,completed,HD,USA,False,0
session_093754,user_02176,movie_0101,2024-06-15,Laptop,69.3,10.5,paused,HD,USA,False,0
session_093756,user_06595,movie_0587,2025-04-25,Desktop,68.0,18.5,paused,HD,USA,False,0
session_093757,user_04981,movie_0907,2025-08-21,Smart TV,98.1,13.9,started,HD,Canada,False,0
session_093758,user_08692,movie_0406,2024-09-03,Mobile,72.4,81.3,completed,4K,USA,False,0
session_093759,user_09223,movie_0590,2025-07-27,Tablet,52.3,3.4,completed,HD,USA,True,1
session_093761,user_04758,movie_0386,2024-10-28,Smart TV,34.2,95.7,started,4K,USA,False,0
session_093763,user_08747,movie_0011,2025-01-05,Smart TV,51.2,24.5,completed,SD,USA,False,0
session_093764,user_06439,movie_0824,2024-07-28,Laptop,51.2,91.1,completed,HD,USA,False,0
session_093766,user_08363,movie_0453,2025-09-24,Mobile,60.7,15.1,paused,HD,USA,False,0
session_093767,user_05558,movie_0307,2024-12-05,Tablet,57.7,69.8,started,4K,USA,False,0
session_093768,user_03189,movie_0731,2024-06-02,Mobile,15.5,13.6,stopped,HD,Canada,False,0
session_093769,user_05499,movie_0210,2024-04-03,Desktop,59.2,26.0,paused,4K,Canada,False,0
session_093772,user_00211,movie_0952,2025-01-05,Mobile,49.9,46.1,started,Ultra HD,USA,False,0
session_093773,user_00749,movie_0114,2025-05-31,Mobile,70.2,65.8,completed,HD,USA,False,0
session_093774,user_03408,movie_0471,2024-03-01,Mobile,56.5,33.0,paused,HD,Canada,False,0
session_093775,user_01228,movie_0896,2025-09-27,Smart TV,138.8,56.4,paused,HD,Canada,False,0
session_093776,user_03891,movie_0456,2024-07-29,Desktop,0.6,29.3,paused,4K,Canada,False,1
session_093777,user_04887,movie_0814,2024-10-16,Laptop,78.4,32.7,completed,HD,Canada,False,0
session_093778,user_01394,movie_0122,2024-05-29,Tablet,107.5,55.6,started,SD,USA,True,0
session_093779,user_06973,movie_0586,2024-08-21,Smart TV,87.0,44.3,started,4K,USA,False,0
session_093780,user_02448,movie_0583,2024-04-10,Laptop,51.2,49.8,paused,HD,Canada,True,0
session_093781,user_08608,movie_0924,2024-08-19,Mobile,31.1,91.9,completed,SD,USA,True,0
session_093782,user_09660,movie_0678,2024-12-18,Desktop,68.9,40.2,completed,HD,USA,False,0
session_093783,user_01429,movie_0024,2024-12-15,Mobile,63.1,73.5,paused,HD,USA,False,0
session_093784,user_08711,movie_0760,2024-09-08,Laptop,101.1,63.8,stopped,4K,Canada,False,0
session_093785,user_08939,movie_0216,2024-04-25,Desktop,111.9,49.8,paused,SD,USA,False,0
session_093786,user_02374,movie_0984,2024-11-12,Mobile,101.6,49.8,completed,SD,USA,False,1
session_093789,user_05260,movie_0551,2024-12-01,Laptop,130.3,16.3,completed,SD,USA,False,1
session_093791,user_03306,movie_0868,2025-12-29,Laptop,51.2,26.9,paused,HD,USA,False,0
session_093797,user_08725,movie_0332,2024-10-30,Smart TV,27.9,30.7,started,4K,USA,False,0
session_093799,user_09682,movie_0249,2025-09-09,Tablet,78.3,80.0,started,4K,USA,True,0
session_093800,user_07758,movie_0018,2025-01-09,Desktop,62.5,56.5,stopped,HD,USA,False,0
session_093802,user_07308,movie_0643,2024-04-16,Mobile,10.0,37.3,paused,HD,Canada,False,1
session_093805,user_07908,movie_0913,2025-02-26,Smart TV,17.6,4.9,paused,Ultra HD,Canada,False,0
session_093807,user_04804,movie_0983,2024-04-03,Desktop,91.8,86.0,started,4K,USA,False,1
session_093810,user_09581,movie_0617,2025-04-27,Mobile,19.7,7.0,started,HD,USA,True,1
session_093811,user_02626,movie_0182,2024-10-11,Mobile,32.8,83.6,paused,4K,USA,False,0
session_093812,user_03443,movie_0900,2024-08-14,Mobile,61.6,3.5,started,HD,USA,False,0
session_093813,user_01804,movie_0598,2024-01-06,Smart TV,61.8,45.8,started,4K,Canada,False,1
session_093814,user_05910,movie_0696,2024-12-16,Desktop,141.8,49.8,completed,HD,USA,True,0
session_093815,user_04542,movie_0615,2025-02-17,Smart TV,63.7,13.1,paused,HD,Canada,False,0
session_093817,user_05897,movie_0123,2024-10-14,Laptop,150.2,73.8,stopped,HD,Canada,False,1
session_093818,user_08455,movie_0946,2024-10-26,Desktop,3.9,49.8,completed,HD,USA,False,1
session_093819,user_08041,movie_0893,2025-02-14,Smart TV,49.0,42.6,started,SD,USA,False,0
session_093822,user_01615,movie_0174,2025-09-16,Tablet,51.2,36.3,started,SD,USA,False,0
session_093823,user_08120,movie_0734,2024-11-30,Laptop,120.0,49.8,completed,SD,USA,False,1
session_093824,user_01451,movie_0210,2024-03-10,Tablet,51.2,87.1,stopped,HD,Canada,False,1
session_093825,user_00370,movie_0656,2025-06-08,Desktop,51.2,51.7,started,HD,USA,False,0
session_093826,user_05986,movie_0487,2025-05-09,Laptop,10.8,69.8,paused,4K,USA,False,0
session_093827,user_09944,movie_0286,2024-08-12,Mobile,15.7,67.8,paused,Ultra HD,USA,False,0
session_093828,user_04802,movie_0173,2024-11-19,Mobile,18.5,49.8,started,SD,Canada,False,1
session_093830,user_07171,movie_0917,2024-01-28,Laptop,5.7,89.8,completed,HD,USA,False,0
session_093831,user_04236,movie_0598,2025-12-16,Laptop,19.9,9.5,paused,HD,USA,True,0
session_093833,user_06369,movie_0153,2025-05-27,Smart TV,54.2,85.3,stopped,HD,Canada,True,1
session_093836,user_08936,movie_0377,2024-09-11,Tablet,18.2,49.8,paused,HD,USA,False,0
session_093837,user_09465,movie_0301,2024-06-01,Mobile,96.8,33.4,stopped,HD,Canada,True,0
session_093838,user_09209,movie_0569,2025-07-26,Smart TV,69.4,13.0,paused,HD,Canada,True,0
session_093839,user_05317,movie_0285,2024-07-11,Tablet,102.1,38.9,started,4K,USA,True,0
session_093841,user_01895,movie_0285,2024-02-17,Laptop,22.8,14.2,completed,HD,USA,False,0
session_093842,user_05652,movie_0879,2025-10-13,Mobile,51.0,53.4,paused,SD,USA,True,1
session_093843,user_03434,movie_0995,2024-12-20,Smart TV,85.9,70.9,completed,HD,USA,False,0
session_093845,user_00634,movie_0627,2024-11-08,Desktop,136.7,74.2,started,HD,Canada,False,0
session_093846,user_03011,movie_0777,2025-01-03,Tablet,15.8,75.3,started,HD,USA,False,0
session_093848,user_06706,movie_0818,2025-10-30,Tablet,51.2,42.8,completed,4K,USA,True,0
session_093849,user_03289,movie_0021,2025-09-27,Laptop,17.0,82.5,paused,4K,USA,False,0
session_093850,user_04503,movie_0789,2024-12-12,Mobile,31.8,0.5,stopped,HD,USA,True,0
session_093851,user_08913,movie_0379,2025-05-22,Desktop,51.2,97.0,paused,HD,Canada,False,0
session_093852,user_09269,movie_0302,2025-03-17,Tablet,46.3,13.1,completed,HD,USA,False,0
session_093853,user_00654,movie_0145,2024-08-10,Desktop,38.8,97.0,completed,HD,USA,True,0
session_093854,user_03375,movie_0915,2025-01-17,Mobile,75.8,84.7,completed,SD,USA,False,0
session_093856,user_09539,movie_0353,2024-01-06,Tablet,4.6,49.8,started,HD,Canada,False,0
session_093859,user_00253,movie_0473,2025-07-14,Desktop,10.0,21.2,stopped,4K,USA,False,0
session_093860,user_05735,movie_0693,2025-04-25,Laptop,1.9,11.6,stopped,4K,USA,False,0
session_093861,user_05075,movie_0944,2024-01-10,Desktop,67.5,62.7,started,4K,USA,False,1
session_093863,user_03516,movie_0007,2025-11-18,Laptop,14.0,97.5,started,4K,USA,False,0
session_093864,user_05464,movie_0766,2024-10-19,Mobile,15.7,10.5,paused,HD,Canada,False,0
session_093865,user_02172,movie_0290,2025-05-13,Mobile,111.9,97.6,completed,HD,USA,False,1
session_093866,user_03931,movie_0925,2025-02-11,Laptop,67.2,60.4,paused,4K,USA,False,0
session_093867,user_01801,movie_0169,2025-07-14,Laptop,29.7,19.0,completed,HD,USA,False,0
session_093869,user_07502,movie_0137,2024-03-19,Tablet,33.7,2.4,started,SD,Canada,False,0
session_093871,user_01272,movie_0097,2025-02-22,Tablet,45.1,11.4,paused,4K,USA,False,0
session_093873,user_06300,movie_0690,2025-09-28,Tablet,122.5,11.8,completed,4K,Canada,False,0
session_093874,user_09142,movie_0517,2024-08-27,Laptop,7.6,18.2,paused,4K,USA,False,0
session_093875,user_07016,movie_0165,2024-02-18,Tablet,69.1,81.4,completed,HD,Canada,False,0
session_093877,user_04118,movie_0335,2024-07-12,Tablet,169.5,50.1,stopped,HD,Canada,False,0
session_093878,user_02920,movie_0611,2024-03-15,Smart TV,514.9,70.8,completed,HD,Canada,True,1
session_093879,user_05795,movie_0608,2025-03-01,Desktop,78.5,32.1,completed,SD,Canada,False,0
session_093882,user_04163,movie_0790,2025-06-24,Laptop,176.4,61.8,paused,4K,Canada,False,0
session_093883,user_05718,movie_0577,2024-11-29,Smart TV,87.2,49.8,started,HD,Canada,False,1
session_093884,user_08686,movie_0308,2025-03-07,Smart TV,63.8,49.8,started,HD,USA,False,0
session_093889,user_06102,movie_0708,2024-10-30,Tablet,51.2,92.1,completed,SD,Canada,False,0
session_093890,user_09684,movie_0785,2025-06-28,Mobile,51.2,25.6,completed,Ultra HD,USA,False,0
session_093891,user_04652,movie_0052,2025-06-28,Laptop,27.0,100.0,completed,SD,USA,False,1
session_093893,user_09261,movie_0195,2024-10-31,Mobile,60.9,90.7,completed,HD,USA,False,0
session_093894,user_03443,movie_0635,2024-10-28,Mobile,29.2,53.3,started,HD,Canada,True,0
session_093897,user_01798,movie_0569,2024-08-04,Desktop,11.7,45.6,stopped,HD,USA,False,0
session_093898,user_08540,movie_0818,2024-10-18,Smart TV,116.8,2.7,completed,HD,USA,False,0
session_093899,user_01415,movie_0951,2024-11-12,Tablet,125.7,10.4,started,HD,USA,True,0
session_093900,user_02259,movie_0897,2024-05-22,Desktop,5.0,24.1,paused,SD,USA,False,0
session_093902,user_09708,movie_0208,2025-01-22,Laptop,4.2,81.4,stopped,4K,USA,False,0
session_093903,user_08726,movie_0565,2025-02-23,Laptop,30.8,66.3,paused,HD,USA,False,0
session_093905,user_09933,movie_0627,2025-01-10,Smart TV,140.1,74.2,paused,HD,USA,True,0
session_093906,user_05224,movie_0197,2025-12-10,Smart TV,87.7,59.1,started,HD,Canada,True,1
session_093907,user_05645,movie_0942,2024-04-21,Smart TV,22.6,94.5,started,4K,USA,False,0
session_093908,user_00488,movie_0313,2025-08-13,Smart TV,51.2,44.4,completed,4K,USA,False,1
session_093910,user_08269,movie_0359,2025-04-29,Laptop,48.0,68.3,stopped,SD,Canada,False,0
session_093911,user_02765,movie_0747,2024-11-10,Laptop,51.2,83.1,stopped,HD,Canada,False,0
session_093913,user_01868,movie_0504,2024-01-02,Desktop,51.2,78.7,started,HD,USA,False,0
session_093914,user_01551,movie_0792,2025-06-26,Smart TV,101.4,56.4,paused,SD,USA,True,0
session_093915,user_09794,movie_0330,2025-11-08,Desktop,43.1,49.8,started,HD,Canada,False,0
session_093916,user_02342,movie_0101,2024-09-01,Smart TV,76.1,31.1,started,SD,USA,False,0
session_093917,user_04194,movie_0720,2025-06-09,Smart TV,8.5,57.8,started,HD,Canada,False,1
session_093919,user_01327,movie_0379,2025-10-12,Mobile,106.3,49.8,started,HD,USA,False,0
session_093921,user_00752,movie_0243,2024-05-30,Laptop,36.7,44.5,paused,SD,USA,False,1
session_093922,user_04366,movie_0521,2025-12-30,Laptop,112.1,82.8,stopped,HD,USA,True,0
session_093923,user_02040,movie_0223,2025-08-24,Tablet,13.2,20.4,started,HD,USA,False,0
session_093924,user_06634,movie_0856,2025-11-01,Tablet,48.7,41.6,paused,HD,USA,False,0
session_093925,user_01679,movie_0101,2024-02-08,Mobile,51.2,19.7,stopped,HD,USA,False,0
session_093927,user_07142,movie_0535,2024-03-31,Smart TV,51.2,52.1,started,HD,USA,False,0
session_093929,user_05383,movie_0579,2025-07-09,Tablet,90.2,73.7,stopped,4K,USA,False,0
session_093932,user_06138,movie_0538,2025-09-13,Laptop,45.9,50.9,paused,SD,USA,False,0
session_093933,user_04311,movie_0114,2024-01-29,Smart TV,137.4,49.8,paused,HD,USA,False,1
session_093934,user_06670,movie_0231,2024-06-15,Tablet,21.3,87.7,completed,Ultra HD,USA,False,0
session_093935,user_07161,movie_0821,2025-06-29,Desktop,88.6,92.5,stopped,HD,Canada,True,1
session_093936,user_04870,movie_0255,2025-11-02,Laptop,25.0,10.6,started,4K,USA,False,0
session_093937,user_06991,movie_0453,2024-07-26,Tablet,10.7,93.8,started,4K,Canada,False,1
session_093938,user_07155,movie_0183,2025-10-25,Smart TV,33.6,26.2,completed,HD,USA,False,0
session_093939,user_04177,movie_0296,2025-04-22,Tablet,74.6,86.0,paused,HD,USA,True,1
session_093941,user_01211,movie_0694,2025-10-28,Laptop,63.1,25.5,completed,HD,USA,False,0
session_093942,user_08326,movie_0615,2025-02-15,Tablet,77.8,49.8,completed,SD,USA,False,0
session_093943,user_07335,movie_0556,2025-08-27,Tablet,40.1,20.9,paused,HD,USA,False,1
session_093944,user_07818,movie_0970,2024-03-01,Mobile,113.8,74.0,completed,HD,USA,False,0
session_093945,user_06885,movie_0583,2024-11-06,Mobile,23.9,15.1,stopped,HD,USA,False,0
session_093947,user_07991,movie_0332,2024-11-19,Smart TV,51.2,68.1,stopped,4K,USA,False,0
session_093949,user_08779,movie_0914,2025-05-09,Laptop,740.2,25.6,paused,4K,USA,True,0
session_093950,user_02910,movie_0839,2024-02-28,Mobile,64.2,10.9,stopped,HD,USA,True,0
session_093951,user_06108,movie_0707,2024-11-21,Mobile,51.2,78.7,paused,4K,USA,True,0
session_093952,user_00215,movie_0530,2025-11-30,Smart TV,38.4,71.6,paused,HD,USA,False,1
session_093956,user_07947,movie_0054,2025-12-24,Smart TV,59.5,49.8,started,HD,USA,False,1
session_093957,user_08510,movie_0057,2025-02-12,Mobile,24.7,6.6,started,HD,USA,False,0
session_093959,user_07026,movie_0205,2024-10-29,Tablet,50.2,2.4,stopped,SD,USA,True,0
session_093960,user_00071,movie_0965,2024-08-14,Desktop,35.2,86.5,stopped,HD,USA,False,0
session_093961,user_03313,movie_0766,2025-12-18,Tablet,21.4,81.4,started,HD,USA,True,0
session_093962,user_03435,movie_0243,2025-04-16,Smart TV,83.9,75.1,paused,SD,USA,False,0
session_093963,user_01046,movie_0919,2024-04-08,Desktop,84.3,24.8,started,HD,Canada,False,0
session_093964,user_00654,movie_0646,2025-10-21,Tablet,71.3,68.7,started,HD,USA,True,0
session_093965,user_01798,movie_0281,2025-05-28,Desktop,6.4,76.3,completed,HD,Canada,False,0
session_093967,user_07711,movie_0220,2024-11-11,Desktop,17.7,24.7,started,4K,Canada,False,0
session_093968,user_03965,movie_0467,2025-08-10,Laptop,58.6,14.7,completed,4K,USA,False,0
session_093970,user_03092,movie_0756,2025-06-01,Mobile,137.0,58.2,paused,SD,USA,False,0
session_093971,user_01850,movie_0238,2025-12-21,Desktop,15.6,40.8,stopped,HD,USA,False,0
session_093972,user_07642,movie_0783,2024-03-15,Smart TV,117.5,49.8,paused,HD,USA,False,0
session_093973,user_05645,movie_0576,2024-09-29,Tablet,63.0,30.0,paused,SD,Canada,False,1
session_093974,user_00517,movie_0917,2025-07-17,Desktop,51.1,49.8,started,4K,USA,False,0
session_093975,user_02213,movie_0116,2024-10-28,Mobile,35.8,73.5,completed,SD,USA,False,0
session_093976,user_08080,movie_0015,2024-07-22,Tablet,184.2,2.3,paused,SD,USA,True,0
session_093979,user_06034,movie_0786,2024-04-22,Smart TV,89.6,20.1,stopped,4K,Canada,False,1
session_093980,user_09129,movie_0437,2025-11-11,Smart TV,49.8,38.9,started,4K,USA,False,0
session_093981,user_02293,movie_0868,2025-02-03,Smart TV,41.5,45.1,completed,4K,USA,False,0
session_093983,user_06366,movie_0872,2024-04-20,Tablet,45.7,49.8,completed,HD,USA,True,0
session_093984,user_03808,movie_0477,2025-03-05,Smart TV,54.1,49.8,stopped,HD,USA,False,1
session_093985,user_06734,movie_0541,2024-02-15,Desktop,21.3,24.1,stopped,HD,USA,False,0
session_093986,user_07763,movie_0851,2024-03-21,Smart TV,55.1,23.6,started,HD,USA,False,0
session_093987,user_07997,movie_0994,2024-11-05,Desktop,36.6,52.9,started,HD,Canada,False,1
session_093988,user_07855,movie_0114,2025-05-27,Tablet,12.3,78.4,paused,4K,Canada,False,1
session_093990,user_01885,movie_0958,2025-10-14,Desktop,61.4,13.3,completed,4K,Canada,False,1
session_093991,user_04090,movie_0479,2025-10-18,Desktop,41.7,17.0,completed,HD,Canada,False,0
session_093992,user_04479,movie_0074,2025-01-02,Smart TV,20.2,65.1,paused,SD,Canada,False,1
session_093994,user_04428,movie_0848,2024-08-08,Mobile,56.1,12.1,completed,4K,USA,True,0
session_093995,user_00839,movie_0185,2024-11-02,Mobile,112.7,42.9,paused,HD,USA,True,0
session_093999,user_04866,movie_0185,2024-04-02,Desktop,197.2,44.3,stopped,4K,Canada,False,1
session_094002,user_00125,movie_0482,2024-12-05,Laptop,81.9,62.3,paused,SD,USA,False,1
session_094003,user_08270,movie_0725,2025-12-17,Mobile,14.9,1.0,completed,HD,Canada,False,1
session_094004,user_09322,movie_0641,2024-10-24,Mobile,38.4,98.6,completed,HD,USA,False,0
session_094005,user_04207,movie_0740,2025-11-01,Laptop,51.2,49.2,stopped,HD,USA,False,0
session_094007,user_02413,movie_0864,2024-11-29,Mobile,50.6,49.8,stopped,4K,USA,False,0
session_094009,user_07943,movie_0144,2025-05-05,Laptop,135.9,51.4,stopped,SD,USA,False,0
session_094010,user_04261,movie_0505,2025-11-23,Desktop,133.1,21.3,started,HD,Canada,True,0
session_094011,user_08676,movie_0229,2024-02-04,Desktop,37.4,19.2,started,HD,USA,False,0
session_094013,user_03102,movie_0262,2025-11-07,Laptop,109.8,36.3,started,4K,USA,False,0
session_094014,user_09014,movie_0029,2025-06-14,Mobile,21.2,66.8,paused,4K,USA,False,0
session_094016,user_04971,movie_0323,2025-02-27,Smart TV,51.2,4.5,started,4K,USA,False,0
session_094017,user_09386,movie_0426,2024-11-01,Laptop,51.2,80.1,completed,4K,Canada,False,0
session_094018,user_05787,movie_0660,2024-11-11,Laptop,51.2,59.1,stopped,4K,USA,False,1
session_094020,user_08720,movie_0999,2024-07-29,Laptop,48.2,46.9,stopped,HD,USA,False,0
session_094021,user_09933,movie_0501,2024-04-26,Smart TV,92.3,83.4,paused,4K,USA,False,1
session_094022,user_07285,movie_0133,2024-09-20,Mobile,10.7,20.1,paused,4K,USA,False,0
session_094023,user_01995,movie_0169,2025-11-01,Smart TV,83.2,31.6,started,SD,Canada,True,0
session_094024,user_00634,movie_0590,2025-05-30,Smart TV,17.9,75.7,completed,4K,Canada,False,1
session_094025,user_09952,movie_0843,2025-09-01,Desktop,51.2,45.4,paused,HD,USA,False,0
session_094026,user_03572,movie_0694,2024-10-17,Laptop,29.9,70.4,completed,HD,USA,False,1
session_094027,user_01313,movie_0628,2024-06-07,Tablet,76.8,28.8,completed,Ultra HD,Canada,False,0
session_094028,user_02395,movie_0486,2025-07-25,Mobile,51.2,49.8,started,4K,USA,False,0
session_094030,user_07362,movie_0131,2024-08-17,Laptop,19.8,27.8,paused,4K,USA,False,0
session_094032,user_01579,movie_0153,2024-11-11,Laptop,51.2,17.6,paused,SD,Canada,True,0
session_094033,user_07281,movie_0867,2025-11-15,Laptop,34.8,71.0,paused,4K,Canada,False,0
session_094034,user_06924,movie_0273,2025-08-30,Smart TV,51.6,49.8,paused,HD,USA,False,0
session_094035,user_08532,movie_0675,2024-05-01,Smart TV,63.0,7.6,completed,SD,Canada,False,1
session_094036,user_07173,movie_0460,2025-03-09,Tablet,33.4,43.6,started,HD,USA,False,0
session_094038,user_06510,movie_0537,2024-12-21,Desktop,40.5,71.5,stopped,Ultra HD,USA,False,0
session_094040,user_02236,movie_0540,2025-01-29,Mobile,116.0,87.2,stopped,4K,Canada,False,0
session_094041,user_03303,movie_0820,2025-04-05,Smart TV,78.2,26.8,paused,4K,USA,True,0
session_094042,user_08226,movie_0725,2024-05-18,Smart TV,48.1,67.0,paused,HD,Canada,True,1
session_094045,user_09447,movie_0787,2024-05-19,Tablet,51.2,50.0,started,4K,USA,True,1
session_094046,user_09877,movie_0780,2024-02-28,Laptop,85.5,30.1,paused,HD,USA,True,0
session_094049,user_08827,movie_0077,2025-07-26,Smart TV,19.5,14.9,stopped,4K,Canada,False,0
session_094050,user_06362,movie_0930,2024-10-04,Mobile,29.1,47.0,started,4K,USA,False,0
session_094051,user_05692,movie_0236,2025-04-22,Mobile,18.7,99.4,stopped,4K,USA,True,0
