search_id,user_id,search_query,search_date,results_returned,device_type,search_duration_seconds,had_typo,used_filters,location_country,clicked
search_022724,user_03418,short episodes under 30 minutes,2025-04-12,1,Mobile,7.5,False,True,Canada,0
search_022725,user_00549,korean drama,2024-06-07,83,Laptop,14.9,False,False,Canada,0
search_022728,user_00122,horror movies,2024-04-12,7,Laptop,27.4,False,False,Canada,0
search_022729,user_09984,stand up comedy,2024-05-22,56,Smart TV,13.9,False,False,USA,1
search_022730,user_06812,horror movies,2024-08-31,6,Tablet,59.2,False,False,USA,0
search_022731,user_00520,sci-fi,2024-05-01,88,Laptop,25.7,False,True,USA,1
search_022733,user_01323,drama series,2025-09-28,9,Tablet,16.8,False,False,USA,1
search_022734,user_02064,halloween movies,2025-05-27,92,Laptop,7.5,False,False,USA,0
search_022739,user_01195,classic movies,2024-03-20,54,Smart TV,49.5,False,False,USA,0
search_022740,user_09655,drama series,2025-01-16,67,Mobile,25.6,False,True,Canada,1
search_022741,user_04966,sci-fi,2024-10-11,40,Smart TV,9.5,False,False,USA,0
search_022743,user_01762,war movies,2025-05-20,16,Smart TV,15.7,False,False,Canada,1
search_022744,user_02445,new releases,2024-11-04,3,Tablet,48.7,True,False,USA,0
search_022747,user_07073,comedy shows,2024-07-06,4,Laptop,11.5,False,False,USA,1
search_022749,user_07293,movies like stranger things,2025-08-02,77,Tablet,48.0,False,True,Canada,1
search_022752,user_07399,animated shows,2024-12-13,77,Tablet,2.4,False,False,Canada,1
search_022757,user_03230,korean drama,2024-10-16,85,Laptop,17.4,False,True,USA,1
search_022758,user_05403,biographies,2024-05-14,92,Tablet,35.1,True,False,USA,0
search_022760,user_07086,animated shows,2024-11-28,18,Laptop,26.2,True,False,USA,0
search_022761,user_01286,war movies,2025-03-09,96,Mobile,16.8,False,True,USA,0
search_022762,user_03347,classic movies,2024-04-22,43,Mobile,15.9,False,True,USA,0
search_022763,user_08203,cooking shows,2025-07-29,68,Smart TV,9.7,False,False,USA,1
search_022764,user_05644,true crime,2024-07-05,80,Mobile,17.5,False,False,Canada,0
search_022765,user_01193,family movies,2024-01-21,61,Laptop,9.8,False,False,USA,0
search_022767,user_06806,action movies,2024-02-20,29,Smart TV,22.1,False,False,Canada,0
search_022769,user_07789,thriller series,2025-03-20,60,Mobile,30.0,False,True,USA,0
search_022771,user_08494,stand up comedy,2024-10-16,83,Mobile,16.8,False,False,USA,0
search_022772,user_09043,war movies,2024-01-22,23,Tablet,4.5,True,False,USA,1
search_022773,user_09623,movies based on true stories,2025-10-25,69,Mobile,9.0,False,True,USA,0
search_022774,user_08774,horror movies,2025-11-27,24,Smart TV,16.2,False,True,USA,1
search_022776,user_02977,new releases,2024-12-17,24,Mobile,16.8,True,True,USA,1
search_022777,user_09132,family movies,2025-07-12,91,Laptop,20.0,False,False,USA,0
search_022778,user_00335,drama series,2024-10-23,13,Smart TV,15.1,False,False,Canada,1
search_022779,user_01915,drama series,2025-02-14,65,Smart TV,18.8,False,False,Canada,1
search_022780,user_00514,family movies,2024-01-07,49,Laptop,4.7,False,True,USA,0
search_022781,user_01510,horror movies,2024-08-26,60,Tablet,37.1,False,True,Canada,1
search_022782,user_06202,drama series,2025-10-15,61,Smart TV,21.6,False,True,USA,1
search_022784,user_06850,cooking shows,2025-07-30,70,Tablet,20.7,False,False,Canada,1
search_022787,user_08562,superhero movies,2025-12-20,90,Tablet,34.7,True,False,USA,1
search_022788,user_03452,award winning documentaries,2025-03-03,1,Mobile,13.1,False,False,Canada,0
search_022790,user_05396,new releases,2024-03-09,88,Mobile,0.9,False,True,USA,0
search_022791,user_00642,movies based on true stories,2025-05-20,32,Mobile,32.2,False,False,Canada,1
search_022794,user_01079,classic movies,2024-09-05,10,Laptop,23.1,False,False,USA,0
search_022796,user_03112,romantic comedies,2024-08-12,16,Tablet,18.2,False,False,Canada,1
search_022797,user_04503,best movies 2024,2025-09-07,74,Laptop,16.8,False,True,USA,1
search_022799,user_05594,movies like stranger things,2024-05-08,44,Tablet,15.6,False,False,Canada,1
search_022801,user_07315,horror movies,2025-09-09,89,Tablet,16.8,False,True,USA,1
search_022804,user_06276,animated shows,2025-11-23,28,Mobile,13.3,False,False,USA,0
search_022805,user_08095,korean drama,2024-10-31,40,Smart TV,5.7,False,False,Canada,0
search_022806,user_07553,short episodes under 30 minutes,2025-10-16,79,Tablet,8.1,False,False,USA,1
search_022808,user_00378,new releases,2024-08-13,82,Tablet,31.1,False,False,Canada,0
search_022813,user_07296,music documentaries,2024-02-26,95,Laptop,32.0,False,False,USA,1
search_022815,user_03281,christmas movies,2025-04-25,57,Smart TV,49.6,False,False,USA,1
search_022816,user_02006,new releases,2024-12-21,48,Mobile,40.0,False,False,USA,1
search_022818,user_05641,movies based on true stories,2024-08-04,88,Mobile,15.9,False,False,USA,1
search_022819,user_09675,war movies,2024-06-30,73,Mobile,6.8,False,False,USA,1
search_022820,user_03271,biographies,2024-05-06,74,Smart TV,30.3,False,False,USA,1
search_022821,user_05974,comedy shows,2025-08-05,80,Mobile,15.9,True,False,Canada,1
search_022823,user_08755,animated shows,2025-09-17,19,Laptop,17.9,True,False,USA,0
search_022824,user_00843,sci-fi,2025-09-30,61,Tablet,4.9,False,True,USA,0
search_022825,user_02721,trending now,2025-06-02,15,Tablet,12.7,False,True,USA,1
search_022826,user_04350,new releases,2025-09-06,67,Mobile,12.0,False,False,USA,1
search_022827,user_06479,cooking shows,2024-08-25,56,Laptop,16.8,False,False,USA,1
search_022828,user_01490,superhero movies,2025-05-23,12,Tablet,23.0,False,False,USA,0
search_022829,user_04737,series with only one season,2024-03-11,80,Tablet,13.6,True,False,USA,1
search_022830,user_09423,true crime,2024-05-06,75,Smart TV,29.9,False,False,USA,1
search_022831,user_08487,netflix originals,2024-04-27,42,Smart TV,8.4,False,False,USA,0
search_022832,user_02280,animated shows,2024-03-02,75,Smart TV,7.0,False,False,USA,1
search_022833,user_09971,trending now,2025-08-10,49,Laptop,6.8,True,True,USA,0
search_022834,user_04352,halloween movies,2025-10-30,34,Smart TV,5.5,False,True,USA,0
search_022835,user_01599,romantic comedies,2025-11-06,21,Smart TV,2.1,False,False,USA,1
search_022837,user_09465,family movies,2025-03-18,4,Laptop,9.0,False,False,Canada,1
search_022838,user_05056,trending now,2025-06-04,11,Mobile,16.7,False,True,USA,1
search_022839,user_06499,action movies,2024-06-19,46,Tablet,28.5,False,True,USA,0
search_022840,user_08893,cooking shows,2025-03-08,68,Laptop,17.0,False,True,USA,0
search_022841,user_01363,family movies,2024-06-23,64,Laptop,35.2,False,False,USA,1
search_022842,user_03529,stand up comedy,2024-05-23,4,Laptop,26.4,True,True,USA,0
search_022844,user_00577,family movies,2024-08-10,72,Laptop,12.0,False,False,Canada,1
search_022846,user_02731,classic movies,2024-04-08,38,Tablet,12.9,False,True,Canada,1
search_022847,user_03990,biographies,2024-05-10,4,Smart TV,5.0,False,False,Canada,1
search_022852,user_08451,animated shows,2024-05-23,0,Tablet,33.0,False,False,USA,0
search_022854,user_05738,horror movies,2024-01-09,17,Smart TV,19.6,False,True,USA,1
search_022855,user_07229,cooking shows,2024-10-31,29,Laptop,9.1,False,True,USA,1
search_022858,user_09119,cooking shows,2025-02-24,35,Laptop,9.9,False,False,USA,0
search_022861,user_05241,romantic comedies,2024-07-14,77,Smart TV,16.8,False,True,USA,0
search_022863,user_00018,biographies,2024-01-05,82,Mobile,16.8,False,True,USA,0
search_022864,user_02227,comedy shows,2024-04-16,64,Mobile,28.0,False,False,Canada,1
search_022865,user_04619,horror movies,2025-06-18,93,Mobile,0.8,False,False,Canada,1
search_022866,user_06937,romantic comedies,2025-01-27,57,Smart TV,9.6,False,False,USA,1
search_022867,user_05460,cooking shows,2025-03-01,62,Smart TV,3.0,False,True,Canada,1
search_022868,user_02471,classic movies,2025-05-15,77,Laptop,13.5,False,False,USA,0
search_022869,user_03528,family movies,2025-10-11,75,Laptop,16.8,True,False,USA,0
search_022870,user_02376,cooking shows,2025-08-06,62,Tablet,26.4,False,False,Canada,1
search_022871,user_05285,christmas movies,2025-02-23,52,Smart TV,22.6,False,False,Canada,1
search_022872,user_08754,comedy shows,2024-12-03,22,Smart TV,12.5,False,True,USA,0
search_022873,user_06073,christmas movies,2025-11-04,84,Tablet,20.4,False,False,USA,1
search_022874,user_00325,trending now,2024-09-17,33,Laptop,14.5,False,False,USA,1
search_022875,user_06265,korean drama,2025-09-29,40,Laptop,11.4,False,False,Canada,1
search_022876,user_05160,music documentaries,2025-04-21,35,Tablet,26.0,True,False,USA,1
search_022878,user_08125,netflix originals,2024-11-30,12,Mobile,24.3,False,False,USA,1
search_022879,user_04863,music documentaries,2025-01-30,0,Tablet,16.8,False,False,USA,0
search_022881,user_04674,korean drama,2024-12-13,15,Tablet,35.5,False,False,Canada,1
search_022882,user_00556,shows with strong female leads,2025-08-24,13,Mobile,16.8,False,False,Canada,1
search_022883,user_09684,korean drama,2025-07-05,84,Smart TV,35.7,False,False,USA,1
search_022885,user_07465,comedy shows,2024-02-16,44,Mobile,25.0,False,True,USA,0
search_022886,user_06078,travel documentaries,2025-07-10,81,Laptop,9.7,False,False,Canada,0
search_022887,user_04551,classic movies,2025-11-06,78,Smart TV,30.2,False,False,Canada,1
search_022888,user_03410,trending now,2025-07-01,16,Smart TV,3.3,False,False,Canada,1
search_022890,user_09870,stand up comedy,2024-12-15,71,Smart TV,9.3,False,False,Canada,0
search_022893,user_02760,stand up comedy,2024-08-18,93,Laptop,14.2,False,False,USA,1
search_022894,user_03360,war movies,2024-10-11,47,Mobile,20.1,True,False,USA,1
search_022895,user_01646,horror movies,2025-06-06,37,Mobile,14.0,False,False,USA,0
search_022896,user_04147,romantic comedies,2024-10-24,85,Tablet,14.8,False,False,USA,1
search_022897,user_06534,action movies,2025-11-12,53,Mobile,14.7,False,False,Canada,0
search_022898,user_08943,trending now,2025-11-14,54,Smart TV,7.4,True,False,USA,0
search_022899,user_05411,animated shows,2024-05-07,28,Tablet,35.7,False,True,USA,0
search_022900,user_09643,cooking shows,2024-02-12,53,Tablet,7.6,False,False,Canada,0
search_022901,user_08318,drama series,2025-07-28,10,Smart TV,27.8,False,True,USA,1
search_022902,user_08294,travel documentaries,2024-11-04,6,Tablet,30.7,False,False,USA,1
search_022904,user_00882,romantic comedies,2025-11-25,70,Tablet,45.0,False,True,Canada,0
search_022905,user_05553,war movies,2024-05-06,9,Tablet,22.1,False,True,Canada,1
search_022906,user_03102,war movies,2024-02-12,23,Mobile,23.9,False,False,USA,1
search_022908,user_04998,biographies,2025-01-24,4,Smart TV,17.9,False,False,Canada,1
search_022910,user_03690,superhero movies,2025-04-26,49,Smart TV,21.7,False,False,USA,1
search_022913,user_09458,animated shows,2025-03-15,100,Smart TV,28.6,False,False,Canada,0
search_022914,user_09865,cooking shows,2024-12-18,50,Tablet,9.5,False,False,Canada,1
search_022916,user_05979,travel documentaries,2025-05-09,1,Smart TV,11.9,False,True,USA,1
search_022917,user_00503,netflix originals,2025-06-04,38,Laptop,8.3,False,False,USA,1
search_022918,user_01415,stand up comedy,2024-01-11,89,Mobile,18.3,False,False,USA,1
search_022920,user_08364,true crime,2025-02-08,9,Mobile,30.0,False,False,Canada,0
search_022921,user_08998,christmas movies,2024-12-31,32,Laptop,40.9,False,True,USA,0
search_022922,user_08773,new releases,2025-02-26,89,Mobile,0.7,False,False,USA,0
search_022924,user_06052,travel documentaries,2025-05-10,13,Mobile,32.3,False,True,USA,0
search_022925,user_01760,thriller series,2025-02-15,62,Tablet,3.6,False,False,Canada,1
search_022927,user_01142,classic movies,2024-11-11,58,Smart TV,18.9,False,False,USA,1
search_022929,user_07864,stand up comedy,2025-10-15,94,Mobile,9.3,False,False,Canada,1
search_022931,user_03193,animated shows,2025-09-18,14,Laptop,10.0,False,True,Canada,0
search_022932,user_02121,shows with strong female leads,2025-04-13,82,Mobile,20.6,False,True,USA,0
search_022933,user_02690,comedy shows,2024-10-09,70,Mobile,27.7,False,False,USA,0
search_022934,user_06488,war movies,2024-12-21,42,Tablet,16.7,False,False,USA,0
search_022936,user_00042,halloween movies,2025-04-14,5,Tablet,36.5,False,False,USA,1
search_022938,user_03421,war movies,2025-05-11,27,Mobile,26.3,False,True,USA,1
search_022939,user_08239,family movies,2024-07-30,65,Laptop,19.9,False,True,USA,0
search_022942,user_05342,horror movies,2025-07-14,58,Tablet,15.5,True,False,USA,0
search_022943,user_07050,biographies,2025-08-18,28,Smart TV,1.0,False,True,Canada,1
search_022944,user_07728,korean drama,2025-04-24,29,Smart TV,48.3,False,False,USA,1
search_022945,user_05408,korean drama,2024-10-07,60,Smart TV,8.8,False,True,USA,1
search_022947,user_02342,biographies,2025-01-19,79,Smart TV,61.2,False,False,USA,1
search_022949,user_08991,war movies,2024-11-27,81,Laptop,23.3,True,True,USA,0
search_022950,user_09187,romantic comedies,2024-01-28,53,Smart TV,3.2,True,False,USA,1
search_022951,user_01084,korean drama,2024-05-23,35,Smart TV,59.9,False,False,USA,1
search_022952,user_02884,action movies,2025-05-16,87,Laptop,26.2,False,False,Canada,1
search_022953,user_00016,comedy shows,2024-07-26,73,Mobile,53.1,False,False,USA,1
search_022954,user_05200,superhero movies,2025-08-10,89,Tablet,19.6,False,False,USA,1
search_022955,user_09261,halloween movies,2025-11-09,6,Laptop,23.9,True,True,USA,1
search_022956,user_02319,romantic comedies,2024-02-13,52,Laptop,30.8,True,True,Canada,1
search_022957,user_08302,drama series,2024-06-21,59,Smart TV,10.5,False,False,USA,1
search_022959,user_00430,action movies,2024-09-19,67,Laptop,57.1,False,False,USA,0
search_022960,user_02038,drama series,2024-05-18,85,Smart TV,4.5,False,False,USA,1
search_022965,user_07648,true crime,2024-01-11,30,Smart TV,44.7,True,False,Canada,0
search_022966,user_03543,comedy shows,2024-09-28,10,Smart TV,57.8,False,False,USA,1
search_022970,user_04378,sci-fi,2024-07-01,56,Tablet,8.2,False,False,USA,1
search_022971,user_04061,horror movies,2025-11-14,82,Tablet,67.5,False,False,USA,0
search_022972,user_05545,halloween movies,2025-04-13,72,Mobile,12.7,False,True,Canada,1
search_022973,user_07583,netflix originals,2025-01-20,49,Smart TV,7.0,True,False,USA,0
search_022974,user_05424,war movies,2025-10-18,33,Tablet,27.7,False,False,Canada,0
search_022975,user_06075,true crime,2025-05-11,83,Laptop,16.7,True,False,USA,0
search_022976,user_03780,christmas movies,2025-11-10,28,Tablet,3.2,False,False,USA,0
search_022980,user_02795,comedy shows,2025-02-23,1,Tablet,20.1,False,False,Canada,1
search_022981,user_08106,superhero movies,2024-07-10,53,Laptop,10.2,False,True,USA,0
search_022983,user_02930,classic movies,2025-11-06,38,Mobile,16.0,False,True,USA,0
search_022985,user_04978,horror movies,2024-11-04,69,Laptop,34.7,False,True,USA,0
search_022986,user_03651,war movies,2024-12-12,37,Smart TV,29.4,False,False,USA,0
search_022987,user_05379,biographies,2024-06-07,39,Mobile,11.3,True,False,USA,0
search_022991,user_04960,documentaries,2024-04-13,61,Smart TV,7.9,False,False,USA,1
search_022992,user_06374,korean drama,2025-03-24,98,Tablet,41.5,True,True,USA,0
search_022998,user_09859,christmas movies,2024-04-24,82,Mobile,59.3,False,False,Canada,1
search_022999,user_04442,drama series,2025-08-14,69,Smart TV,14.5,False,False,USA,1
search_023001,user_06464,netflix originals,2024-06-18,14,Laptop,16.8,False,False,USA,1
search_023002,user_09396,trending now,2024-05-10,58,Laptop,26.7,True,False,USA,1
search_023003,user_03780,true crime,2024-11-25,19,Laptop,2.6,False,False,USA,1
search_023005,user_06046,trending now,2024-01-20,41,Mobile,32.2,False,False,USA,1
search_023006,user_03737,true crime,2025-12-13,2,Laptop,35.6,True,False,Canada,1
search_023008,user_04054,comedy shows,2025-01-17,97,Tablet,13.7,False,False,Canada,1
search_023009,user_05722,travel documentaries,2025-01-31,29,Smart TV,5.8,False,False,USA,1
search_023010,user_03468,thriller series,2025-09-15,56,Smart TV,13.1,False,False,USA,0
search_023011,user_03675,true crime,2025-06-11,22,Smart TV,6.4,False,False,USA,0
search_023012,user_03096,family movies,2025-02-12,82,Laptop,8.9,False,False,USA,1
search_023013,user_01245,shows with strong female leads,2024-04-22,3,Tablet,14.1,False,False,USA,1
search_023014,user_05679,horror movies,2024-05-11,14,Smart TV,12.0,True,False,USA,0
search_023016,user_04721,travel documentaries,2025-09-16,67,Smart TV,13.5,False,True,Canada,0
search_023018,user_08093,sci-fi,2025-04-26,31,Smart TV,15.4,True,False,Canada,0
search_023020,user_00074,movies like stranger things,2024-09-02,5,Mobile,8.7,False,False,USA,0
search_023021,user_04929,christmas movies,2025-12-30,86,Mobile,22.6,False,True,USA,1
search_023023,user_05300,superhero movies,2024-12-16,40,Laptop,6.7,False,True,USA,0
search_023024,user_07568,netflix originals,2025-10-16,98,Mobile,23.9,False,False,USA,0
search_023025,user_00368,true crime,2025-03-19,77,Mobile,5.3,False,False,USA,0
search_023027,user_07996,music documentaries,2024-06-08,96,Mobile,2.4,True,False,USA,1
search_023028,user_06898,halloween movies,2024-09-20,34,Mobile,7.2,False,False,USA,0
search_023029,user_06676,trending now,2024-03-11,74,Smart TV,14.8,False,False,USA,1
search_023030,user_06844,movies like stranger things,2025-08-16,13,Laptop,28.3,False,False,USA,1
search_023031,user_03397,christmas movies,2025-06-07,24,Smart TV,20.5,False,False,USA,1
search_023032,user_08793,new releases,2025-06-16,8,Tablet,3.2,True,True,USA,1
search_023033,user_04678,trending now,2024-10-18,49,Mobile,10.6,False,False,Canada,1
search_023034,user_02390,classic movies,2024-10-04,53,Laptop,39.0,False,False,USA,0
search_023035,user_09863,thriller series,2024-04-18,100,Laptop,37.3,False,False,USA,1
